season,match_week,date,kickoff,referee,stadium,attendance,home,away,home_score,away_score,home_ht_score,away_ht_score,home_goals,away_goals,home_yellow_pl,away_yellow_pl,home_red_pl,away_red_pl,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,home_lineup,away_lineup
2019/20,15,Tue 3 Dec 2019,17:30,Anthony Taylor,Selhurst Park- London,Att: 23497,Crystal Palace,AFC Bournemouth,1,0,0,0,Jeffrey Schlupp 76' - ,,Luka Milivojevic - James McCarthy - James McArthur - ,Dominic Solanke - Jefferson Lerma - Philip Billing - ,Mamadou Sakho - ,,30.8,69.2,2.0,3.0,7.0,6.0,258.0,575.0,6.0,9.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,15.0,Vicente Guaita - Patrick van Aanholt - James Tomkins - Mamadou Sakho - Martin Kelly - Luka Milivojevic - Cheikhou Kouyaté - Andros Townsend - Wilfried Zaha - James McArthur - Jordan Ayew - ,Aaron Ramsdale - Nathan Aké - Adam Smith - Diego Rico - Chris Mepham - Jefferson Lerma - Arnaut Danjuma Groeneveld - Harry Wilson - Philip Billing - Dominic Solanke - Callum Wilson - 
2019/20,15,Wed 4 Dec 2019,18:15,Mike Dean,Anfield- Liverpool,Att: 53094,Liverpool,Everton,5,2,4,2,Divock Origi 6'  31' - Xherdan Shaqiri 17' - Sadio Mané 45' - Georginio Wijnaldum 90' - ,Michael Keane 21' - Richarlison 45 +3' - ,Trent Alexander-Arnold - ,Richarlison - Tom Davies - ,,,58.5,41.5,5.0,4.0,11.0,12.0,501.0,339.0,5.0,6.0,3.0,3.0,1.0,2.0,0,0,13.0,17.0,Adrián - Virgil van Dijk - Dejan Lovren - Andrew Robertson - Trent Alexander-Arnold - Georginio Wijnaldum - James Milner - Sadio Mané - Adam Lallana - Xherdan Shaqiri - Divock Origi  - ,Jordan Pickford - Mason Holgate - Michael Keane - Lucas Digne - Yerry Mina - Djibril Sidibé - Richarlison  - Gylfi Sigurdsson - Alex Iwobi - Tom Davies - Dominic Calvert-Lewin - 
2019/20,15,Wed 4 Dec 2019,17:30,Kevin Friend,St. Mary's Stadium- Southampton,Att: 27019,Southampton,Norwich City,2,1,2,0,Danny Ings 22' - Ryan Bertrand 43' - ,Teemu Pukki 65' - ,Moussa Djenepo - ,Sam Byram - ,,,40.1,59.9,5.0,3.0,14.0,10.0,366.0,562.0,6.0,1.0,3.0,1.0,1.0,1.0,0,0,12.0,7.0,Alex McCarthy - Cédric Soares - Jack Stephens - Ryan Bertrand - Jan Bednarek - Moussa Djenepo - James Ward-Prowse - Nathan Redmond - Pierre-Emile Højbjerg - Shane Long - Danny Ings - ,Tim Krul - Max Aarons - Sam Byram - Christoph Zimmermann - Ben Godfrey - Tom Trybull - Onel Hernández - Todd Cantwell - Kenny McLean - Ibrahim Amadou - Teemu Pukki - 
2019/20,16,Sun 8 Dec 2019,12:00,Michael Oliver,Villa Park- Birmingham,Att: 41908,Aston Villa,Leicester City,1,4,1,2,Jack Grealish 45 +2' - ,Jamie Vardy 20'  75' - Kelechi Iheanacho 41' - Jonny Evans 49' - ,Tyrone Mings - Marvelous Nakamba - Wesley - Matt Targett - John McGinn - Jack Grealish - ,Kelechi Iheanacho - Ricardo Pereira - ,,,40.4,59.6,2.0,8.0,15.0,23.0,306.0,478.0,8.0,5.0,0.0,1.0,6.0,2.0,0,0,21.0,15.0,Tom Heaton - Ezri Konsa Ngoyo - Matt Targett - Ahmed El Mohamady - Tyrone Mings - Douglas Luiz - John McGinn - Jack Grealish  - Marvelous Nakamba - Anwar El Ghazi - Wesley - ,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Wilfred Ndidi - Dennis Praet - Jamie Vardy  - Kelechi Iheanacho  - 
2019/20,16,Sat 7 Dec 2019,13:00,Chris Kavanagh,Vitality Stadium- Bournemouth,Att: 10832,AFC Bournemouth,Liverpool,0,3,0,2,,Alex Oxlade-Chamberlain 35' - Naby Keita 44' - Mohamed Salah 54' - ,,Joseph Gomez - ,,,26.2,73.8,0.0,9.0,3.0,21.0,305.0,852.0,1.0,3.0,5.0,1.0,0.0,1.0,0,0,5.0,6.0,Aaron Ramsdale - Simon Francis - Nathan Aké - Diego Rico - Chris Mepham - Jefferson Lerma - Arnaut Danjuma Groeneveld - Ryan Fraser - Philip Billing - Dominic Solanke - Callum Wilson - ,Alisson - Virgil van Dijk - Dejan Lovren - Joseph Gomez - Andrew Robertson - James Milner - Naby Keita - Jordan Henderson - Roberto Firmino - Mohamed Salah - Alex Oxlade-Chamberlain - 
2019/20,16,Sun 8 Dec 2019,14:30,Jonathan Moss,Amex Stadium- Falmer,Att: 30189,Brighton and Hove Albion,Wolverhampton Wanderers,2,2,2,2,Neal Maupay 34' - Davy Pröpper 36' - ,Diogo Jota 28'  44' - ,Lewis Dunk - Dan Burn - Dale Stephens - ,,,,62,38,5,6,13,13,581,356,3,4,1,3,3,0,0,0,10,7,Mat Ryan - Lewis Dunk - Adam Webster - Dan Burn - Steven Alzate - Dale Stephens - Aaron Mooy - Davy Pröpper - Neal Maupay - Leandro Trossard - Pascal Groß - ,Rui Patrício - Conor Coady - Romain Saïss - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Raúl Jiménez - Diogo Jota  - Adama Traoré - 
2019/20,16,Sat 7 Dec 2019,10:30,Craig Pawson,Goodison Park- Liverpool,Att: 39114,Everton,Chelsea,3,1,1,0,Richarlison 5' - Dominic Calvert-Lewin 49'  84' - ,Mateo Kovacic 52' - ,Lucas Digne - Richarlison - Dominic Calvert-Lewin - ,,,,30,70,7,4,13,15,255,594,1,5,2,3,3,0,0,0,14,9,Jordan Pickford - Mason Holgate - Michael Keane - Lucas Digne - Djibril Sidibé - Gylfi Sigurdsson - Theo Walcott - Alex Iwobi - Morgan Schneiderlin - Richarlison  - Dominic Calvert-Lewin   - ,Kepa Arrizabalaga - Kurt Zouma - Andreas Christensen - Reece James - César Azpilicueta - Christian Pulisic - N'Golo Kanté - Willian - Mateo Kovacic - Mason Mount - Tammy Abraham - 
2019/20,16,Sat 7 Dec 2019,15:30,Anthony Taylor,Etihad Stadium- Manchester,Att: 54403,Manchester City,Manchester United,1,2,0,2,Nicolás Otamendi 85' - ,Marcus Rashford 23' (pen) - Anthony Martial 29' - ,Bernardo Silva - Kevin De Bruyne - Kyle Walker - ,David de Gea - Andreas Pereira - ,,,71.9,28.1,5.0,7.0,23.0,11.0,657.0,265.0,16.0,3.0,1.0,0.0,3.0,2.0,0,0,10.0,10.0,Ederson - Kyle Walker - John Stones - Angeliño - Fernandinho - Rodrigo - Kevin De Bruyne - David Silva - Raheem Sterling - Gabriel Jesus - Bernardo Silva - ,David de Gea - Victor Lindelöf - Harry Maguire - Luke Shaw - Aaron Wan-Bissaka - Marcus RashfordPen. Scored - Jesse Lingard - Fred - Daniel James - Scott McTominay - Anthony Martial - 
2019/20,16,Sun 8 Dec 2019,12:00,David Coote,St. James' Park- Newcastle,Att: 42303,Newcastle United,Southampton,2,1,0,0,Jonjo Shelvey 68' - Federico Fernández 87' - ,Danny Ings 52' - ,Jonjo Shelvey - ,James Ward-Prowse - Pierre-Emile Højbjerg - Cédric Soares - ,,,45.3,54.7,6.0,4.0,12.0,19.0,344.0,410.0,3.0,12.0,0.0,1.0,1.0,3.0,0,0,11.0,17.0,Martin Dubravka - Ciaran Clark - Paul Dummett - Jetro Willems - Federico Fernández - Javier Manquillo - Jonjo Shelvey  - Allan Saint-Maximin - Isaac Hayden - Miguel Almirón - Joelinton - ,Alex McCarthy - Cédric Soares - Jack Stephens - Ryan Bertrand - Jan Bednarek - Moussa Djenepo - James Ward-Prowse - Nathan Redmond - Pierre-Emile Højbjerg - Shane Long - Danny Ings - 
2019/20,16,Sun 8 Dec 2019,12:00,Simon Hooper,Carrow Road- Norwich,Att: 26881,Norwich City,Sheffield United,1,2,1,0,Alexander Tettey 27' - ,Enda Stevens 49' - George Baldock 52' - ,,John Egan - Oliver Norwood - Chris Basham - Callum Robinson - ,,,58.2,41.8,4.0,3.0,14.0,9.0,579.0,418.0,9.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,6.0,12.0,Tim Krul - Max Aarons - Sam Byram - Christoph Zimmermann - Ben Godfrey - Mario Vrancic - Onel Hernández - Emiliano Buendía - Kenny McLean - Alexander Tettey - Teemu Pukki - ,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck - John Lundstram - Oliver Norwood - David McGoldrick - Lys Mousset - 
2019/20,16,Sat 7 Dec 2019,13:00,Kevin Friend,Tottenham Hotspur Stadium- London,Att: 58401,Tottenham Hotspur,Burnley,5,0,3,0,Harry Kane 5'  54' - Lucas Moura 9' - Son Heung-Min 32' - Moussa Sissoko 74' - ,,Eric Dier - ,Matthew Lowton - ,,,49,51,7,1,13,7,476,479,1,1,1,2,1,1,0,0,12,8,Paulo Gazzaniga - Toby Alderweireld - Jan Vertonghen - Davinson Sánchez - Serge Aurier - Son Heung-Min - Eric Dier - Moussa Sissoko - Dele Alli - Lucas Moura - Harry Kane  - ,Nick Pope - Matthew Lowton - James Tarkowski - Ben Mee - Erik Pieters - Jack Cork - Dwight McNeil - Robbie Brady - Jeff Hendrick - Chris Wood - Jay Rodriguez - 
2019/20,16,Sat 7 Dec 2019,13:00,Martin Atkinson,Vicarage Road- Watford,Att: 20070,Watford,Crystal Palace,0,0,0,0,,,Abdoulaye Doucouré - Craig Cathcart - Kiko Femenía - Etienne Capoue - ,Wilfried Zaha - James Tomkins - ,,,50.2,49.8,3.0,0.0,13.0,3.0,384.0,391.0,6.0,2.0,1.0,1.0,4.0,2.0,0,0,15.0,16.0,Ben Foster - Adam Masina - Craig Cathcart - Kiko Femenía - Christian Kabasele - Gerard Deulofeu - Abdoulaye Doucouré - Ismaila Sarr - Etienne Capoue - Roberto Pereyra - Troy Deeney - ,Vicente Guaita - Gary Cahill - James Tomkins - Jeffrey Schlupp - Martin Kelly - Luka Milivojevic - Cheikhou Kouyaté - Andros Townsend - Wilfried Zaha - James McArthur - Jordan Ayew - 
2019/20,16,Mon 9 Dec 2019,18:00,Mike Dean,London Stadium- London,Att: 59936,West Ham United,Arsenal,1,3,1,0,Angelo Ogbonna 38' - ,Gabriel Martinelli 60' - Nicolas Pépé 66' - Pierre-Emerick Aubameyang 69' - ,Robert Snodgrass - Aaron Cresswell - ,,,,35.8,64.2,4.0,3.0,11.0,10.0,365.0,675.0,4.0,3.0,1.0,0.0,2.0,0.0,0,0,12.0,6.0,David Martin - Aaron Cresswell - Fabián Balbuena - Angelo Ogbonna - Ryan Fredericks - Robert Snodgrass - Mark Noble - Pablo Fornals - Declan Rice - Felipe Anderson - Michail Antonio - ,Bernd Leno - Kieran Tierney - Sokratis - Ainsley Maitland-Niles - Calum Chambers - Mesut Özil - Lucas Torreira - Nicolas Pépé - Granit Xhaka - Gabriel Martinelli - Pierre-Emerick Aubameyang - 
2019/20,17,Sun 15 Dec 2019,14:30,Paul Tierney,Emirates Stadium- London,Att: 60031,Arsenal,Manchester City,0,3,0,3,,Kevin De Bruyne 2'  40' - Raheem Sterling 15' - ,Sokratis - ,Fernandinho - Rodrigo - Ilkay Gündogan - Benjamin Mendy - ,,,42.4,57.6,1.0,7.0,6.0,14.0,482.0,672.0,3.0,3.0,2.0,1.0,1.0,4.0,0,0,9.0,24.0,Bernd Leno - Sokratis - Ainsley Maitland-Niles - Calum Chambers - Sead Kolasinac - Mesut Özil - Lucas Torreira - Nicolas Pépé - Matteo Guendouzi - Gabriel Martinelli - Pierre-Emerick Aubameyang - ,Ederson - Kyle Walker - Benjamin Mendy - Fernandinho - Nicolás Otamendi - Raheem Sterling - Ilkay Gündogan - Rodrigo - Kevin De Bruyne  - Phil Foden - Gabriel Jesus - 
2019/20,17,Sat 14 Dec 2019,13:00,Tim Robinson,Turf Moor- Burnley,Att: 19798,Burnley,Newcastle United,1,0,0,0,Chris Wood 58' - ,,,Joelinton - Andy Carroll - ,,,48,52,4,0,7,9,369,397,4,3,3,1,0,2,0,0,15,12,Nick Pope - James Tarkowski - Ben Mee - Erik Pieters - Phil Bardsley - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Ashley Barnes - ,Martin Dubravka - Paul Dummett - Fabian Schär - Jetro Willems - Federico Fernández - Javier Manquillo - Joelinton - Isaac Hayden - Christian Atsu - Sean Longstaff - Andy Carroll - 
2019/20,17,Sat 14 Dec 2019,13:00,Graham Scott,Stamford Bridge- London,Att: 40243,Chelsea,AFC Bournemouth,0,1,0,0,,Dan Gosling 84' - ,Mateo Kovacic - ,Lewis Cook - Dan Gosling - ,,,67,33,5,2,18,11,590,293,9,4,3,1,1,2,0,0,9,14,Kepa Arrizabalaga - Kurt Zouma - Antonio Rüdiger - César Azpilicueta - Emerson - Jorginho - N'Golo Kanté - Mason Mount - Christian Pulisic - Willian - Tammy Abraham - ,Aaron Ramsdale - Simon Francis - Jack Stacey - Diego Rico - Chris Mepham - Dan Gosling  - Jefferson Lerma - Lewis Cook - Ryan Fraser - Philip Billing - Joshua King - 
2019/20,17,Mon 16 Dec 2019,17:45,Craig Pawson,Selhurst Park- London,Att: 24175,Crystal Palace,Brighton and Hove Albion,1,1,0,0,Wilfried Zaha 76' - ,Neal Maupay 54' - ,Christian Benteke - ,Davy Pröpper - ,,,34.8,65.2,4.0,10.0,11.0,15.0,315.0,593.0,3.0,7.0,0.0,1.0,1.0,1.0,0,0,7.0,12.0,Vicente Guaita - James Tomkins - Scott Dann - Martin Kelly - Jairo Riedewald - Luka Milivojevic - Cheikhou Kouyaté - James McArthur - Jordan Ayew - Wilfried Zaha - Christian Benteke - ,Mat Ryan - Lewis Dunk - Adam Webster - Martín Montoya - Dan Burn - Yves Bissouma - Leandro Trossard - Pascal Groß - Aaron Mooy - Davy Pröpper - Neal Maupay - 
2019/20,17,Sat 14 Dec 2019,13:00,Andy Madley,King Power Stadium- Leicester,Att: 32101,Leicester City,Norwich City,1,1,1,1,Tim Krul 38' (og) - ,Teemu Pukki 26' - ,,Todd Cantwell - Tom Trybull - Emiliano Buendía - Alexander Tettey - Tim Krul - ,,,56.8,43.2,5.0,3.0,18.0,10.0,513.0,397.0,12.0,4.0,0.0,1.0,0.0,5.0,0,0,11.0,15.0,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Wilfred Ndidi - Dennis Praet - Jamie Vardy - Kelechi Iheanacho - ,Tim KrulOwn   - Max Aarons - Sam Byram - Christoph Zimmermann - Ben Godfrey - Tom Trybull - Todd Cantwell - Emiliano Buendía - Kenny McLean - Alexander Tettey - Teemu Pukki - 
2019/20,17,Sat 14 Dec 2019,10:30,Andre Marriner,Anfield- Liverpool,Att: 53311,Liverpool,Watford,2,0,1,0,Mohamed Salah 38'  90' - ,,Jordan Henderson - James Milner - ,Will Hughes - ,,,56.8,43.2,5.0,3.0,18.0,10.0,513.0,397.0,12.0,4.0,0.0,1.0,0.0,5.0,0,0,11.0,15.0,Alisson - Virgil van Dijk - James Milner - Joseph Gomez - Trent Alexander-Arnold - Georginio Wijnaldum - Roberto Firmino - Sadio Mané - Jordan Henderson - Xherdan Shaqiri - Mohamed Salah  - ,Ben Foster - Adrian Mariappa - Craig Cathcart - Kiko Femenía - Christian Kabasele - Gerard Deulofeu - Abdoulaye Doucouré - Will Hughes - Ismaila Sarr - Etienne Capoue - Troy Deeney - 
2019/20,17,Sun 15 Dec 2019,12:00,Michael Oliver,Old Trafford- Manchester,Att: 63328,Manchester United,Everton,1,1,0,1,Mason Greenwood 77' - ,Victor Lindelöf 36' (og) - ,Victor Lindelöf - ,Tom Davies - Richarlison - ,,,66.5,33.5,8.0,3.0,24.0,8.0,529.0,264.0,6.0,5.0,2.0,3.0,1.0,2.0,0,0,10.0,12.0,David de Gea - Victor LindelöfOwn   - Harry Maguire - Luke Shaw - Aaron Wan-Bissaka - Marcus Rashford - Jesse Lingard - Fred - Daniel James - Scott McTominay - Anthony Martial - ,Jordan Pickford - Michael Keane - Lucas Digne - Yerry Mina - Séamus Coleman - Mason Holgate - Alex Iwobi - Bernard - Tom Davies - Richarlison - Dominic Calvert-Lewin - 
2019/20,17,Sat 14 Dec 2019,13:00,Peter Bankes,Bramall Lane- Sheffield,Att: 30396,Sheffield United,Aston Villa,2,0,0,0,John Fleck 50'  73' - ,,Oliver Norwood - John Fleck - ,Kortney Hause - Matt Targett - ,,,56.7,43.3,3.0,0.0,7.0,8.0,512.0,396.0,3.0,2.0,3.0,0.0,2.0,2.0,0,0,10.0,9.0,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck   - John Lundstram - Oliver Norwood - David McGoldrick - Lys Mousset - ,Tom Heaton - Matt Targett - Björn Engels - Frederic Guilbert - Kortney Hause - John McGinn - Henri Lansbury - Marvelous Nakamba - Wesley - Jack Grealish - Anwar El Ghazi - 
2019/20,17,Sat 14 Dec 2019,15:30,Martin Atkinson,St. Mary's Stadium- Southampton,Att: 27701,Southampton,West Ham United,0,1,0,1,,Sébastien Haller 37' - ,Pierre-Emile Højbjerg - ,Robert Snodgrass - Ryan Fredericks - David Martin - ,,,57,43,2,4,11,11,474,359,5,8,4,2,1,3,0,0,9,14,Alex McCarthy - Cédric Soares - Jack Stephens - Ryan Bertrand - Jan Bednarek - Moussa Djenepo - James Ward-Prowse - Nathan Redmond - Pierre-Emile Højbjerg - Shane Long - Danny Ings - ,David Martin - Aaron Cresswell - Fabián Balbuena - Angelo Ogbonna - Ryan Fredericks - Robert Snodgrass - Mark Noble - Pablo Fornals - Declan Rice - Sébastien Haller - Michail Antonio - 
2019/20,17,Sun 15 Dec 2019,12:00,Stuart Attwell,Molineux Stadium- Wolverhampton,Att: 31674,Wolverhampton Wanderers,Tottenham Hotspur,1,2,0,1,Adama Traoré 67' - ,Lucas Moura 8' - Jan Vertonghen 90 +1' - ,João Moutinho - Jonny - Romain Saïss - Leander Dendoncker - ,Davinson Sánchez - Toby Alderweireld - Eric Dier - Harry Kane - ,,,57.8,42.2,5.0,5.0,19.0,9.0,494.0,375.0,11.0,2.0,0.0,1.0,4.0,4.0,0,0,14.0,10.0,Rui Patrício - Conor Coady - Romain Saïss - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Raúl Jiménez - Diogo Jota - Adama Traoré - ,Paulo Gazzaniga - Toby Alderweireld - Jan Vertonghen - Davinson Sánchez - Serge Aurier - Son Heung-Min - Eric Dier - Moussa Sissoko - Dele Alli - Lucas Moura - Harry Kane - 
2019/20,18,Sat 21 Dec 2019,13:00,Craig Pawson,Villa Park- Birmingham,Att: 41834,Aston Villa,Southampton,1,3,0,2,Jack Grealish 75' - ,Danny Ings 21'  51' - Jack Stephens 31' - ,Anwar El Ghazi - Jonathan Kodjia - ,James Ward-Prowse - ,,,56.5,43.5,6.0,8.0,19.0,17.0,432.0,341.0,7.0,5.0,2.0,3.0,2.0,1.0,0,0,16.0,15.0,Tom Heaton - Matt Targett - Björn Engels - Frederic Guilbert - Kortney Hause - Douglas Luiz - John McGinn - Conor Hourihane - Wesley - Jack Grealish - Anwar El Ghazi - ,Alex McCarthy - Cédric Soares - Jack Stephens - Ryan Bertrand - Jan Bednarek - James Ward-Prowse - Stuart Armstrong - Nathan Redmond - Pierre-Emile Højbjerg - Shane Long - Danny Ings  - 
2019/20,18,Sat 21 Dec 2019,13:00,Martin Atkinson,Vitality Stadium- Bournemouth,Att: 10020,AFC Bournemouth,Burnley,0,1,0,0,,Jay Rodriguez 89' - ,Diego Rico - Simon Francis - ,Ashley Westwood - Ashley Barnes - Dwight McNeil - Jeff Hendrick - ,,,64.8,35.2,0.0,1.0,3.0,2.0,437.0,230.0,4.0,5.0,2.0,0.0,2.0,4.0,0,0,13.0,21.0,Aaron Ramsdale - Simon Francis - Jack Stacey - Diego Rico - Chris Mepham - Dan Gosling - Jefferson Lerma - Lewis Cook - Ryan Fraser - Philip Billing - Joshua King - ,Nick Pope - Charlie Taylor - James Tarkowski - Ben Mee - Phil Bardsley - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood - Ashley Barnes - 
2019/20,18,Sat 21 Dec 2019,13:00,Robert Jones,Amex Stadium- Falmer,Att: 30505,Brighton and Hove Albion,Sheffield United,0,1,0,1,,Oliver McBurnie 23' - ,Yves Bissouma - ,Enda Stevens - Chris Basham - David McGoldrick - ,,,69,31,2,2,9,7,648,293,4,3,2,3,1,3,0,0,6,11,Mat Ryan - Lewis Dunk - Adam Webster - Martín Montoya - Dan Burn - Dale Stephens - Leandro Trossard - Pascal Groß - Aaron Mooy - Davy Pröpper - Neal Maupay - ,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Lundstram - Luke Freeman - Oliver Norwood - Oliver McBurnie - David McGoldrick - 
2019/20,18,Sat 21 Dec 2019,10:30,Kevin Friend,Goodison Park- Liverpool,Att: 39336,Everton,Arsenal,0,0,0,0,,,Tom Davies - Gylfi Sigurdsson - ,Bukayo Saka - Calum Chambers - Joseph Willock - ,,,43,57,0,2,9,6,353,484,5,4,0,1,2,3,0,0,10,11,Jordan Pickford - Mason Holgate - Lucas Digne - Yerry Mina - Djibril Sidibé - Fabian Delph - Gylfi Sigurdsson - Alex Iwobi - Tom Davies - Richarlison - Dominic Calvert-Lewin - ,Bernd Leno - Ainsley Maitland-Niles - Calum Chambers - David Luiz - Bukayo Saka - Lucas Torreira - Reiss Nelson - Granit Xhaka - Gabriel Martinelli - Emile Smith Rowe - Pierre-Emerick Aubameyang - 
2019/20,18,Sat 21 Dec 2019,15:30,Mike Dean,Etihad Stadium- Manchester,Att: 54415,Manchester City,Leicester City,3,1,2,1,Riyad Mahrez 30' - Ilkay Gündogan 43' (pen) - Gabriel Jesus 69' - ,Jamie Vardy 22' - ,Kevin De Bruyne - Ilkay Gündogan - ,Çaglar Söyüncü - Wilfred Ndidi - ,,,62.7,37.3,12.0,2.0,23.0,5.0,690.0,409.0,6.0,0.0,1.0,3.0,2.0,2.0,0,0,14.0,9.0,Ederson - Kyle Walker - Benjamin Mendy - Fernandinho - Nicolás Otamendi - Raheem Sterling - Ilkay GündoganPen. Scored  - Kevin De Bruyne - Bernardo Silva - Riyad Mahrez - Gabriel Jesus - ,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Harvey Barnes - Ayoze Pérez - Wilfred Ndidi - Jamie Vardy - 
2019/20,18,Sat 21 Dec 2019,13:00,Simon Hooper,St. James' Park- Newcastle,Att: 45453,Newcastle United,Crystal Palace,1,0,0,0,Miguel Almirón 83' - ,,Miguel Almirón - Fabian Schär - ,,,,42.5,57.5,3.0,4.0,8.0,16.0,365.0,503.0,4.0,5.0,2.0,0.0,2.0,0.0,0,0,12.0,11.0,Martin Dubravka - Fabian Schär - Federico Fernández - Florian Lejeune - Paul Dummett - Jonjo Shelvey - Isaac Hayden - Javier Manquillo - Miguel Almirón  - Andy Carroll - Joelinton - ,Vicente Guaita - Patrick van Aanholt - James Tomkins - Cheikhou Kouyaté - Martin Kelly - James McCarthy - Luka Milivojevic - James McArthur - Jordan Ayew - Wilfried Zaha - Christian Benteke - 
2019/20,18,Sat 21 Dec 2019,13:00,Peter Bankes,Carrow Road- Norwich,Att: 27053,Norwich City,Wolverhampton Wanderers,1,2,1,0,Todd Cantwell 17' - ,Romain Saïss 60' - Raúl Jiménez 81' - ,Sam Byram - Grant Hanley - ,Jonny - Romain Saïss - João Moutinho - Matt Doherty - ,,,50.2,49.8,7.0,4.0,13.0,14.0,455.0,440.0,3.0,11.0,3.0,2.0,2.0,4.0,0,0,7.0,14.0,Tim Krul - Max Aarons - Sam Byram - Grant Hanley - Christoph Zimmermann - Tom Trybull - Todd Cantwell - Emiliano Buendía - Kenny McLean - Alexander Tettey - Teemu Pukki - ,Rui Patrício - Conor Coady - Romain Saïss  - Leander Dendoncker - Matt Doherty - Rúben Neves - Jonny - João Moutinho - Raúl Jiménez - Diogo Jota - Adama Traoré - 
2019/20,18,Sun 22 Dec 2019,14:30,Anthony Taylor,Tottenham Hotspur Stadium- London,Att: 61104,Tottenham Hotspur,Chelsea,0,2,0,2,,Willian 12'  45 +4' (pen) - ,Dele Alli - Paulo Gazzaniga - Moussa Sissoko - Toby Alderweireld - ,Kurt Zouma - Mateo Kovacic - Antonio Rüdiger - ,Son Heung-Min - ,,44.5,55.5,1.0,3.0,5.0,13.0,455.0,571.0,3.0,5.0,0.0,2.0,4.0,3.0,1.0,0.0,9.0,11.0,Paulo Gazzaniga - Toby Alderweireld - Jan Vertonghen - Davinson Sánchez - Serge Aurier - Eric Dier - Moussa Sissoko - Dele Alli - Son Heung-Min - Harry Kane - Lucas Moura - ,Kepa Arrizabalaga - Kurt Zouma - Antonio Rüdiger - Fikayo Tomori - Marcos Alonso - N'Golo Kanté - Mateo Kovacic - César Azpilicueta - Willian Pen. Scored - Tammy Abraham - Mason Mount - 
2019/20,18,Sun 22 Dec 2019,12:00,Lee Mason,Vicarage Road- Watford,Att: 21488,Watford,Manchester United,2,0,0,0,Ismaila Sarr 50' - Troy Deeney 54' (pen) - ,,Etienne Capoue - Abdoulaye Doucouré - Craig Cathcart - ,Luke Shaw - ,,,36.1,63.9,3.0,8.0,11.0,17.0,313.0,562.0,3.0,5.0,5.0,4.0,3.0,1.0,0,0,16.0,11.0,Ben Foster - Adrian Mariappa - Craig Cathcart - Kiko Femenía - Christian Kabasele - Gerard Deulofeu - Abdoulaye Doucouré - Will Hughes - Ismaila Sarr - Etienne Capoue - Troy DeeneyPen. Scored - ,David de Gea - Victor Lindelöf - Harry Maguire - Luke Shaw - Aaron Wan-Bissaka - Marcus Rashford - Jesse Lingard - Fred - Daniel James - Scott McTominay - Anthony Martial - 
2019/20,24,Wed 29 Jan 2020,17:45,Jonathan Moss,London Stadium- London,Att: 59959,West Ham United,Liverpool,0,2,0,1,,Mohamed Salah 35' (pen) - Alex Oxlade-Chamberlain 52' - ,Issa Diop - Mark Noble - ,,,,29.4,70.6,4.0,5.0,7.0,13.0,331.0,828.0,3.0,7.0,1.0,0.0,2.0,0.0,0,0,6.0,6.0,Lukasz Fabianski - Aaron Cresswell - Angelo Ogbonna - Issa Diop - Arthur Masuaku - Jeremy Ngakia - Manuel Lanzini - Robert Snodgrass - Mark Noble - Declan Rice - Sébastien Haller - ,Alisson - Virgil van Dijk - Joseph Gomez - Andrew Robertson - Trent Alexander-Arnold - Georginio Wijnaldum - Jordan Henderson - Alex Oxlade-Chamberlain - Roberto Firmino - Mohamed SalahPen. Scored - Divock Origi - 
2019/20,19,Thu 26 Dec 2019,13:00,Chris Kavanagh,Villa Park- Birmingham,Att: 41289,Aston Villa,Norwich City,1,0,0,0,Conor Hourihane 64' - ,,Wesley - Douglas Luiz - ,Alexander Tettey - Teemu Pukki - Tom Trybull - ,,,42.5,57.5,2.0,6.0,11.0,16.0,363.0,508.0,5.0,8.0,1.0,0.0,2.0,3.0,0,0,15.0,12.0,Tom Heaton - Ezri Konsa Ngoyo - Matt Targett - Ahmed El Mohamady - Kortney Hause - Douglas Luiz - Jack Grealish - Marvelous Nakamba - Trézéguet - Anwar El Ghazi - Wesley - ,Tim Krul - Max Aarons - Sam Byram - Grant Hanley - Christoph Zimmermann - Tom Trybull - Todd Cantwell - Emiliano Buendía - Kenny McLean - Alexander Tettey - Teemu Pukki - 
